Time,System Production (Wh)
5/20/17,34608.8984
5/21/17,14724.5791
5/22/17,47471.957
5/23/17,47651.4727
5/24/17,14399.209
5/25/17,14343.7275
5/26/17,35614.3633
5/27/17,28866.7188
5/28/17,31740.9902
5/29/17,38909.4297
5/30/17,43307.3633
5/31/17,44454.7266
6/1/17,50152.7148
6/2/17,50452.5469
6/3/17,47669.3516
6/4/17,37156.5977
6/5/17,27632.4121
6/6/17,34214.0195
6/7/17,20242.9414
6/8/17,41691.5664
6/9/17,39539.4414
6/10/17,47187.0586
6/11/17,47986.8594
6/12/17,44444.9766
6/13/17,30530.8086
6/14/17,32014.7168
6/15/17,33893.8672
6/16/17,44647.8203
6/17/17,41812.1953
6/18/17,29800.293
6/19/17,35125.7031
6/20/17,44825.707
6/21/17,45478.1875
6/22/17,36886.7461
6/23/17,8075.6074
6/24/17,43996.5352
6/25/17,46330.8203
6/26/17,35227.75
6/27/17,42965.5586
6/28/17,46932.4883
6/29/17,42157.0859
6/30/17,28791.0645
7/1/17,31424.0215
7/2/17,45561.5234
7/3/17,44225.3477
7/4/17,47593.2344
7/5/17,44280.6289
7/6/17,14423.6338
7/7/17,26321.4297
7/8/17,41115.7266
7/9/17,48842.1172
7/10/17,18150.1094
7/11/17,29280.2656
7/12/17,38395.5078
7/13/17,9719.6553
7/14/17,37092.9844
7/15/17,44623.5898
7/16/17,40932.8711
7/17/17,32655.1387
7/18/17,39040.7227
7/19/17,41320.2773
7/20/17,34554.2578
7/21/17,17733.584
7/22/17,15931.5596
7/23/17,18385.6875
7/24/17,42397.2383
7/25/17,30524.2227
7/26/17,46787.707
7/27/17,20029.6426
7/28/17,32939.3789
7/29/17,48623.4141
7/30/17,45731.3945
7/31/17,43562.4141
8/1/17,39154.0469
8/2/17,38009.7188
8/3/17,40266.0312
8/4/17,25479.5352
8/5/17,38135.2344
8/6/17,18118.9766
8/7/17,20047.959
8/8/17,49294.2969
8/9/17,44762.793
8/10/17,36834.4414
8/11/17,26800.1035
8/12/17,42781.7539
8/13/17,46075.7344
8/14/17,38815.2305
8/15/17,43166.5898
8/16/17,30667.7734
8/17/17,24109.7578
8/18/17,42649.6445
8/19/17,32506.9395
8/20/17,44612.25
8/21/17,33561.8203
8/22/17,22442.8867
8/23/17,42637.0039
8/24/17,37853.9961
8/25/17,42581.832
8/26/17,47622.6133
8/27/17,42266.6758
8/28/17,22273.3828
8/29/17,30350.7129
8/30/17,31018.4199
8/31/17,26424.2754
9/1/17,9753.6172
9/2/17,8978.0645
9/3/17,37587.3711
9/4/17,36733.3984
9/5/17,30836.5195
9/6/17,27597.9902
9/7/17,27221.4785
9/8/17,29545.7441
9/9/17,45169.7773
9/10/17,45146.7109
9/11/17,37990.3047
9/12/17,19056.1289
9/13/17,18135.4805
9/14/17,18374.5039
9/15/17,33496.1406
9/16/17,39744.3867
9/17/17,36884.5547
9/18/17,37023.457
9/19/17,17676.0488
9/20/17,25570.0703
9/21/17,38675.4102
9/22/17,38028.543
9/23/17,43344.9336
9/24/17,43080.4609
9/25/17,40607.4805
9/26/17,41850.8633
9/27/17,33923.1641
9/28/17,45023.7617
9/29/17,32495.959
9/30/17,41527.8047
10/1/17,43118.6016
10/2/17,44093.9219
10/3/17,43283.5703
10/4/17,34051.3672
10/5/17,3460.1931
10/6/17,11988.8574
10/7/17,29570.1602
10/8/17,12385.1006
10/9/17,8358.1123
10/10/17,25245.8262
10/11/17,24076.3848
10/12/17,7952.7065
10/13/17,26204.3594
10/14/17,37642.1914
10/15/17,10083.1865
10/16/17,31770.0234
10/17/17,43879.3125
10/18/17,43584.2656
10/19/17,41709.0117
10/20/17,40937.793
10/21/17,26988.7949
10/22/17,36050.2852
10/23/17,3160.0994
10/24/17,17364.3086
10/25/17,7910.8301
10/26/17,40031.0781
10/27/17,31990.877
10/28/17,4895.1499
10/29/17,4692.9844
10/30/17,5063.9878
10/31/17,19010.5996
11/1/17,2061.3762
11/2/17,9573.0566
11/3/17,10592.249
11/4/17,17390.209
11/5/17,4021.3064
11/6/17,4663.1963
11/7/17,7622.5225
