Time,System Production (Wh)
2022-11-16,6109.0
2022-11-17,5484.0
2022-11-18,16189.0
2022-11-19,57436.0
2022-11-20,65634.0
2022-11-21,64768.0
2022-11-22,60753.0
2022-11-23,58882.0
2022-11-24,56738.0
2022-11-25,48938.0
2022-11-26,57553.0
2022-11-27,13885.0
2022-11-28,4576.0
2022-11-29,39314.0
2022-11-30,50627.0
2022-12-01,59696.0
2022-12-02,19202.0
2022-12-03,46373.0
2022-12-04,57036.0
2022-12-05,46907.0
2022-12-06,5188.0
2022-12-07,5416.0
2022-12-08,4945.0
2022-12-09,44658.0
2022-12-10,8174.0
2022-12-11,9477.0
2022-12-12,9303.0
2022-12-13,31515.0
2022-12-14,9491.0
2022-12-15,22502.0
2022-12-16,11327.0
2022-12-17,10009.0
2022-12-18,3320.0
2022-12-19,34246.0
2022-12-20,31986.0
2022-12-21,44148.0
2022-12-22,7741.0
2022-12-23,10698.0
2022-12-24,18589.0
2022-12-25,31344.0
2022-12-26,7815.0
2022-12-27,1965.0
2022-12-28,43476.0
2022-12-29,16595.0
2022-12-30,26579.0
2022-12-31,3028.0
2023-01-01,4186.0
2023-01-02,10300.0
2023-01-03,5348.0
2023-01-04,12767.0
2023-01-05,25195.0
2023-01-06,5424.0
2023-01-07,42367.0
2023-01-08,31518.0
2023-01-09,22743.0
2023-01-10,15110.0
2023-01-11,16306.0
2023-01-12,961.0
2023-01-13,5605.0
2023-01-14,16551.0
2023-01-15,56649.0
2023-01-16,25462.0
2023-01-17,29217.0
2023-01-18,5835.0
2023-01-19,50251.0
2023-01-20,4711.0
2023-01-21,7215.0
2023-01-22,337.0
2023-01-23,30.0
2023-01-24,17145.0
2023-01-25,837.0
2023-01-26,1119.0
2023-01-27,33381.0
2023-01-28,38624.0
2023-01-29,2776.0
2023-01-30,4012.0
2023-01-31,7369.0
2023-02-01,56219.0
2023-02-02,53885.0
2023-02-03,65368.0
2023-02-04,68954.0
2023-02-05,31359.0
2023-02-06,9219.0
2023-02-07,16894.0
2023-02-08,48968.0
2023-02-09,26317.0
2023-02-10,7559.0
2023-02-11,60625.0
2023-02-12,74257.0
2023-02-13,71950.0
2023-02-14,37905.0
2023-02-15,69600.0
2023-02-16,9337.0
2023-02-17,8237.0
2023-02-18,73396.0
2023-02-19,73574.0
2023-02-20,27495.0
2023-02-21,63449.0
2023-02-22,10079.0
2023-02-23,63391.0
2023-02-24,68856.0
2023-02-25,74255.0
2023-02-26,75408.0
2023-02-27,12077.0
2023-02-28,30028.0
2023-03-01,73319.0
2023-03-02,60697.0
2023-03-03,3680.0
2023-03-04,82399.0
2023-03-05,73422.0
2023-03-06,65970.0
2023-03-07,86947.0
2023-03-08,83951.0
2023-03-09,82121.0
